1d_timestamp,1d_open,1d_high,1d_low,1d_close,1d_volume
1633651200000,53801.17,56102.37,53660.0,53949.01,825.077233
1633737600000,53949.01,55470.0,53680.01,54934.91,782.695321
1633824000000,54934.91,56550.0,54024.15,54668.53,1019.131803
1633910400000,54668.53,57800.0,54450.0,57506.97,737.101737
1633996800000,57506.97,57631.0,53950.83,55999.63,851.978777
1634083200000,55999.63,57733.52,54253.37,57364.71,908.039309
1634169600000,57364.71,58500.0,56803.97,57343.15,691.736737
1634256000000,57343.15,62790.0,56850.01,61585.55,1006.980643
1634342400000,61585.55,62300.39,60135.0,60863.16,555.703159
1634428800000,60863.16,61700.37,59000.0,61541.87,724.426375
1634515200000,61541.87,62600.0,59830.3,62022.11,795.161235
1634601600000,62022.11,64450.0,61244.06,64224.62,679.630752
1634688000000,64224.62,66934.88,63502.65,65998.65,610.317625
1634774400000,65998.65,66645.39,62077.0,62228.43,1019.22596
1634860800000,62228.43,63702.34,60011.11,60719.0,924.757517
1634947200000,60719.0,61704.21,59700.0,61314.15,553.820131
1635033600000,61314.15,61490.02,59508.0,60873.54,575.617262
1635120000000,60873.54,63709.8,60668.56,63078.41,527.905248
1635206400000,63078.41,63300.0,59900.0,60292.0,541.859274
1635292800000,60292.0,61434.44,58051.0,58485.76,896.591871
1635379200000,58485.76,62500.0,57948.02,60566.68,684.597324
1635465600000,60566.68,62935.25,60200.0,62250.71,380.384472
1635552000000,62250.71,62340.07,60686.29,61793.47,215.66573
1635638400000,61793.47,62352.92,60000.0,61241.16,261.088116
1635724800000,61241.16,62378.38,59439.77,60839.3,281.500271
1635811200000,60839.3,64270.92,60577.52,63182.5,416.920817
1635897600000,63182.5,63483.12,60373.11,62899.86,413.924393
1635984000000,62899.86,63088.61,60676.02,61382.1,291.231769
1636070400000,61382.1,62566.94,60681.51,60947.75,336.575891
1636156800000,60947.75,61550.78,60007.19,61428.16,348.747602
1636243200000,61428.16,63254.16,61300.03,63239.98,274.893108
1636329600000,63239.98,67728.2,63239.98,67465.37,629.783858
1636416000000,67465.37,68469.98,66150.0,66893.63,643.383138
1636502400000,66893.63,68967.21,62870.02,64892.02,906.447101
1636588800000,64892.02,65549.99,64100.0,64719.44,501.693509
1636675200000,64719.44,65367.6,62304.06,64114.27,633.572225
1636761600000,64114.27,64916.63,63333.93,64365.7,308.202522
1636848000000,64365.7,65498.64,63594.01,65475.82,415.204178
1636934400000,65475.82,66293.41,63381.57,63569.18,569.737008
1637020800000,63569.18,63569.18,58568.65,60104.47,1359.14985
1637107200000,60104.47,60757.07,58352.31,60300.53,869.979815
1637193600000,60300.53,60876.3,56505.0,56930.86,1102.925096
1637280000000,56930.86,58345.34,55637.6,58081.7,835.92898
1637366400000,58081.7,59844.27,57399.0,59696.54,485.840542
1637452800000,59696.54,60000.0,58544.02,58658.24,537.007897
1637539200000,58658.24,59398.99,55625.01,56274.98,822.965638
1637625600000,56274.98,57980.0,55378.73,57571.52,729.474983
1637712000000,57571.52,57742.92,55904.28,57165.63,504.890531
1637798400000,57165.63,59378.73,57000.0,58874.68,562.190894
1637884800000,58874.68,59124.89,53500.0,53730.45,1353.858025
1637971200000,53730.45,55279.63,53636.89,54748.69,480.90183
1638057600000,54748.69,57419.85,53272.61,57276.97,719.464883
1638144000000,57276.97,58818.26,56681.05,57749.68,697.040074
1638230400000,57749.68,59160.16,55898.52,56891.82,993.599752
1638316800000,56891.82,58937.15,56435.68,57171.49,1024.10945
1638403200000,57171.49,57338.94,55755.58,56452.9,806.223388
1638489600000,56452.9,57550.0,51662.51,53650.0,1416.324819
1638576000000,53650.0,53850.19,42356.01,49202.39,2571.266073
1638662400000,49202.39,49719.62,47750.0,49371.16,1229.22718
1638748800000,49371.16,50848.55,47070.0,50446.86,1412.518501
1638835200000,50446.86,51899.24,50017.12,50573.81,1123.498982
1638921600000,50573.81,51195.24,48600.0,50438.98,881.633075
1639008000000,50438.98,50765.97,47340.74,47578.87,975.901343
1639094400000,47578.87,50069.0,46904.44,47185.58,1261.645624
1639180800000,47185.58,49486.18,46780.0,49363.33,638.07832
1639267200000,49363.33,50778.0,48664.25,50068.01,633.368056
1639353600000,50068.01,50175.57,45782.44,46692.89,1400.571395
1639440000000,46692.89,48646.96,46294.56,48361.9,1008.947665
1639526400000,48361.9,49473.92,46553.63,48864.41,1412.838744
1639612800000,48864.41,49432.45,47536.12,47635.25,678.538399
1639699200000,47635.25,48003.49,45486.65,46176.1,885.152664
1639785600000,46176.1,47340.29,45510.91,46849.19,580.816332
1639872000000,46849.19,48304.83,46437.15,46681.75,858.51694
1639958400000,46681.75,47500.0,45566.01,46910.34,744.947008
1640044800000,46910.34,49318.01,46651.17,48901.71,1072.469813
1640131200000,48901.71,49554.0,48421.5,48596.73,811.536777
1640217600000,48596.73,51345.67,48031.06,50787.05,1452.390729
1640304000000,50787.05,51822.46,50415.59,50811.54,1522.955519
1640390400000,50811.54,51127.04,50189.0,50404.25,1447.0968
1640476800000,50404.25,51266.53,49420.41,50771.79,1207.320243
1640563200000,50771.79,52072.17,50469.73,50674.5,1881.51612
1640649600000,50674.5,50697.77,47325.65,47540.0,3957.093337
1640736000000,47540.0,48152.43,46086.15,46479.27,2829.059053
1640822400000,46479.27,47907.73,45959.84,47117.73,1495.990106
1640908800000,47117.73,48587.71,45668.58,46198.56,1960.62086
1640995200000,46198.56,47949.99,46198.56,47729.81,1267.849837
1641081600000,47729.81,47974.43,46666.0,47286.53,1167.114272
1641168000000,47286.53,47569.18,45727.44,46450.57,1331.044018
1641254400000,46450.57,47517.97,45572.35,45828.49,1160.030517
1641340800000,45828.49,47045.55,42518.73,43419.31,1682.634323
1641427200000,43419.31,43782.71,42434.63,43097.54,1747.791241
1641513600000,43097.54,43140.22,40625.0,41550.0,1900.137277
1641600000000,41550.0,42300.0,40521.62,41676.13,731.92936
1641686400000,41676.13,42775.7,41215.49,41855.61,653.508305
1641772800000,41855.61,42239.21,39655.01,41819.2,1389.32042
1641859200000,41819.2,43107.79,41261.08,42725.58,1249.436355
1641945600000,42725.58,44291.32,42450.0,43907.95,1226.75935
1642032000000,43907.95,44414.76,42312.4,42570.32,1009.413836
1642118400000,42570.32,43443.07,41761.01,43067.32,1120.230974
1642204800000,43067.32,43791.34,42550.01,43070.0,673.455636
1642291200000,43070.0,43477.37,42600.0,43080.24,567.618805
1642377600000,43080.24,43177.52,41545.35,42203.61,836.904092
1642464000000,42203.61,42666.35,41287.08,42361.25,1107.802138
1642550400000,42361.25,42550.44,41139.25,41650.45,1275.558558
1642636800000,41650.45,43499.98,40580.0,40700.0,1344.186273
1642723200000,40700.0,41104.67,35457.0,36443.48,2916.074421
1642809600000,36443.48,36831.94,34021.01,35047.73,2151.268584
1642896000000,35047.73,36499.0,34629.61,36266.26,786.486142
1642982400000,36266.26,37540.2,32961.52,36667.55,2523.80255
1643068800000,36667.55,37529.98,35715.71,36953.45,1121.807029
1643155200000,36953.45,38903.48,36256.91,36817.96,1467.601021
1643241600000,36817.96,37213.11,35513.34,37200.09,1301.609684
1643328000000,37200.09,37990.0,36163.56,37711.78,1308.561533
1643414400000,37711.78,38749.93,37310.0,38148.85,835.429182
1643500800000,38148.85,38377.14,37360.14,37944.21,652.494489
1643587200000,37944.21,38768.13,36655.0,38454.49,1422.541491
