timestamp,open,high,low,close,volume,symbol,timeframe
2021-08-01 18:15:00,40999.94,41192.85,40999.94,41108.6,1.133282,BTC/USDT,15m
2021-08-01 18:30:00,41108.6,41205.57,41072.35,41181.71,0.298978,BTC/USDT,15m
2021-08-01 18:45:00,41181.71,41188.26,40969.31,41069.67,1.508493,BTC/USDT,15m
2021-08-01 19:00:00,41069.67,41069.67,40776.73,40818.24,0.03143,BTC/USDT,15m
2021-08-01 19:15:00,40818.24,41214.0,40650.0,41205.82,0.693933,BTC/USDT,15m
2021-08-01 19:30:00,41205.82,41488.19,41199.52,41425.63,2.680322,BTC/USDT,15m
2021-08-01 19:45:00,41425.63,41482.48,41232.72,41244.37,1.180349,BTC/USDT,15m
2021-08-01 20:00:00,41244.37,41500.0,41244.37,41500.0,1.081527,BTC/USDT,15m
2021-08-01 20:15:00,41500.0,41500.0,41216.2,41299.0,1.101836,BTC/USDT,15m
2021-08-01 20:30:00,41299.0,41314.06,41092.49,41121.47,1.450624,BTC/USDT,15m
2021-08-01 20:45:00,41121.47,41335.23,41121.47,41238.25,0.831842,BTC/USDT,15m
2021-08-01 21:00:00,41238.25,41249.0,41070.0,41154.31,2.088327,BTC/USDT,15m
2021-08-01 21:15:00,41154.31,41197.87,40946.66,41186.31,0.242835,BTC/USDT,15m
2021-08-01 21:30:00,41186.31,41300.93,40992.66,41080.49,2.473312,BTC/USDT,15m
2021-08-01 21:45:00,41080.49,41149.95,41033.35,41072.66,0.230393,BTC/USDT,15m
2021-08-01 22:00:00,41072.66,41195.31,40986.85,41113.92,7.076344,BTC/USDT,15m
2021-08-01 22:15:00,41113.92,41113.92,40487.47,40562.85,4.426409,BTC/USDT,15m
2021-08-01 22:30:00,40562.85,40562.85,40100.0,40229.11,5.781507,BTC/USDT,15m
2021-08-01 22:45:00,40229.11,40325.42,40000.0,40284.27,0.934346,BTC/USDT,15m
2021-08-01 23:00:00,40284.27,40439.0,40188.55,40235.91,1.700787,BTC/USDT,15m
2021-08-01 23:15:00,40235.91,40313.15,39462.33,39788.36,8.699133,BTC/USDT,15m
2021-08-01 23:30:00,39788.36,39944.09,39581.46,39707.99,2.228652,BTC/USDT,15m
2021-08-01 23:45:00,39707.99,40143.09,39707.99,39851.08,5.220815,BTC/USDT,15m
2021-08-02 00:00:00,39851.08,40061.31,39761.15,40028.22,4.180868,BTC/USDT,15m
2021-08-02 00:15:00,40028.22,40082.11,39809.0,39918.85,3.653171,BTC/USDT,15m
2021-08-02 00:30:00,39918.85,39932.29,39553.27,39632.17,4.729275,BTC/USDT,15m
2021-08-02 00:45:00,39632.17,39716.59,39472.05,39510.05,2.250101,BTC/USDT,15m
2021-08-02 01:00:00,39510.05,39694.49,39238.47,39675.57,0.523566,BTC/USDT,15m
2021-08-02 01:15:00,39675.57,39675.57,39467.86,39608.69,3.056739,BTC/USDT,15m
2021-08-02 01:30:00,39608.69,39778.47,39608.69,39708.18,0.105983,BTC/USDT,15m
2021-08-02 01:45:00,39708.18,39780.11,39580.0,39617.45,0.289421,BTC/USDT,15m
2021-08-02 02:00:00,39617.45,39726.94,39509.96,39513.14,0.683607,BTC/USDT,15m
2021-08-02 02:15:00,39513.14,39721.16,39513.14,39638.58,0.308405,BTC/USDT,15m
2021-08-02 02:30:00,39638.58,39732.87,39581.66,39732.87,0.762769,BTC/USDT,15m
2021-08-02 02:45:00,39732.87,39900.63,39696.79,39774.63,2.574991,BTC/USDT,15m
2021-08-02 03:00:00,39774.63,39917.87,39763.78,39847.26,0.921907,BTC/USDT,15m
2021-08-02 03:15:00,39847.26,39847.26,39728.19,39764.37,0.661667,BTC/USDT,15m
2021-08-02 03:30:00,39764.37,39783.13,39693.74,39720.68,0.415353,BTC/USDT,15m
2021-08-02 03:45:00,39720.68,39837.46,39720.68,39786.72,0.177874,BTC/USDT,15m
2021-08-02 04:00:00,39786.72,39811.95,39666.32,39666.32,0.739206,BTC/USDT,15m
2021-08-02 04:15:00,39666.32,39819.99,39623.97,39795.78,0.542887,BTC/USDT,15m
2021-08-02 04:30:00,39795.78,39852.65,39713.42,39732.61,0.037197,BTC/USDT,15m
2021-08-02 04:45:00,39732.61,39762.24,39659.78,39677.97,0.074659,BTC/USDT,15m
2021-08-02 05:00:00,39677.97,39758.22,39657.43,39677.0,0.022998,BTC/USDT,15m
2021-08-02 05:15:00,39677.0,39737.08,39601.0,39652.99,0.461718,BTC/USDT,15m
2021-08-02 05:30:00,39652.99,39810.69,39652.99,39802.8,0.040598,BTC/USDT,15m
2021-08-02 05:45:00,39802.8,39822.36,39722.28,39722.28,0.137046,BTC/USDT,15m
2021-08-02 06:00:00,39722.28,39732.47,39640.0,39654.07,1.085938,BTC/USDT,15m
2021-08-02 06:15:00,39654.07,39764.75,39640.0,39692.99,0.079915,BTC/USDT,15m
2021-08-02 06:30:00,39692.99,40124.04,39666.85,40124.04,1.56063,BTC/USDT,15m
2021-08-02 06:45:00,40124.04,40358.32,39987.59,40291.07,6.488699,BTC/USDT,15m
2021-08-02 07:00:00,40291.07,40452.47,40173.6,40325.54,0.959607,BTC/USDT,15m
2021-08-02 07:15:00,40325.54,40325.54,40191.24,40199.99,0.350855,BTC/USDT,15m
2021-08-02 07:30:00,40199.99,40256.49,40025.0,40029.7,5.514656,BTC/USDT,15m
2021-08-02 07:45:00,40029.7,40132.87,40029.7,40086.32,0.145806,BTC/USDT,15m
2021-08-02 08:00:00,40086.32,40137.24,39869.98,39945.0,1.542055,BTC/USDT,15m
2021-08-02 08:15:00,39945.0,39978.6,39597.16,39647.0,0.176651,BTC/USDT,15m
2021-08-02 08:30:00,39647.0,39719.0,39499.0,39564.98,3.721109,BTC/USDT,15m
2021-08-02 08:45:00,39564.98,39651.58,39468.95,39511.46,2.023982,BTC/USDT,15m
2021-08-02 09:00:00,39511.46,39572.08,39313.05,39537.65,4.148228,BTC/USDT,15m
2021-08-02 09:15:00,39537.65,39705.27,39472.62,39531.37,0.91233,BTC/USDT,15m
2021-08-02 09:30:00,39531.37,39587.18,39452.52,39499.71,0.163715,BTC/USDT,15m
2021-08-02 09:45:00,39499.71,39682.47,39458.93,39614.49,0.340866,BTC/USDT,15m
2021-08-02 10:00:00,39614.49,39662.66,39533.99,39641.6,1.3006,BTC/USDT,15m
2021-08-02 10:15:00,39641.6,39641.6,39564.68,39600.63,0.239061,BTC/USDT,15m
2021-08-02 10:30:00,39600.63,39808.05,39579.03,39765.28,5.664424,BTC/USDT,15m
2021-08-02 10:45:00,39765.28,39828.24,39691.28,39707.04,2.035581,BTC/USDT,15m
2021-08-02 11:00:00,39707.04,39707.04,39450.0,39497.15,0.512452,BTC/USDT,15m
2021-08-02 11:15:00,39497.15,39576.89,39451.31,39547.07,0.123654,BTC/USDT,15m
2021-08-02 11:30:00,39547.07,39612.1,39455.83,39541.36,1.187743,BTC/USDT,15m
2021-08-02 11:45:00,39541.36,39564.66,39469.99,39535.18,0.605317,BTC/USDT,15m
2021-08-02 12:00:00,39535.18,39674.38,39090.66,39116.17,2.286106,BTC/USDT,15m
2021-08-02 12:15:00,39116.17,39332.92,39054.65,39190.78,3.304187,BTC/USDT,15m
2021-08-02 12:30:00,39190.78,39323.49,39000.0,39214.47,3.23619,BTC/USDT,15m
2021-08-02 12:45:00,39214.47,39390.43,39214.47,39268.83,1.217311,BTC/USDT,15m
2021-08-02 13:00:00,39268.83,39313.63,39156.6,39199.99,0.844639,BTC/USDT,15m
2021-08-02 13:15:00,39199.99,39375.15,39199.99,39318.96,0.529555,BTC/USDT,15m
2021-08-02 13:30:00,39318.96,39549.76,39318.96,39437.99,1.323545,BTC/USDT,15m
2021-08-02 13:45:00,39437.99,39666.0,39426.42,39576.15,1.367493,BTC/USDT,15m
2021-08-02 14:00:00,39576.15,39750.0,39576.15,39607.39,3.596383,BTC/USDT,15m
2021-08-02 14:15:00,39607.39,39659.63,39535.88,39606.58,1.309944,BTC/USDT,15m
2021-08-02 14:30:00,39606.58,39624.53,39529.84,39582.67,0.862057,BTC/USDT,15m
2021-08-02 14:45:00,39582.67,39728.47,39544.59,39628.89,0.037809,BTC/USDT,15m
2021-08-02 15:00:00,39628.89,39847.14,39604.07,39776.91,5.943553,BTC/USDT,15m
2021-08-02 15:15:00,39776.91,39814.63,39700.65,39737.81,2.152778,BTC/USDT,15m
2021-08-02 15:30:00,39737.81,39812.75,39654.87,39674.56,0.879084,BTC/USDT,15m
2021-08-02 15:45:00,39674.56,39772.27,39674.56,39705.41,0.236268,BTC/USDT,15m
2021-08-02 16:00:00,39705.41,39813.16,39625.0,39753.62,0.433002,BTC/USDT,15m
2021-08-02 16:15:00,39753.62,39965.06,39750.0,39926.42,1.049182,BTC/USDT,15m
2021-08-02 16:30:00,39926.42,39949.98,39749.33,39779.08,0.323617,BTC/USDT,15m
2021-08-02 16:45:00,39779.08,39813.76,39636.98,39813.76,0.261073,BTC/USDT,15m
2021-08-02 17:00:00,39813.76,39880.66,39632.47,39661.93,0.17425,BTC/USDT,15m
2021-08-02 17:15:00,39661.93,39778.91,39630.02,39758.37,0.709657,BTC/USDT,15m
2021-08-02 17:30:00,39758.37,39806.92,39680.4,39720.61,0.149088,BTC/USDT,15m
2021-08-02 17:45:00,39720.61,39752.61,39665.95,39697.19,0.060909,BTC/USDT,15m
2021-08-02 18:00:00,39697.19,39741.24,39500.0,39619.28,0.783026,BTC/USDT,15m
2021-08-02 18:15:00,39619.28,39720.32,39574.0,39708.28,0.274399,BTC/USDT,15m
2021-08-02 18:30:00,39708.28,39770.08,39663.81,39663.81,0.022333,BTC/USDT,15m
2021-08-02 18:45:00,39663.81,39703.07,39632.99,39651.9,0.34959,BTC/USDT,15m
2021-08-02 19:00:00,39651.9,39786.51,39651.9,39689.14,0.042165,BTC/USDT,15m
2021-08-02 19:15:00,39689.14,39733.78,39442.73,39536.42,0.845639,BTC/USDT,15m
2021-08-02 19:30:00,39536.42,39545.02,39300.0,39335.42,0.701317,BTC/USDT,15m
2021-08-02 19:45:00,39335.42,39346.02,39050.5,39184.82,1.086734,BTC/USDT,15m
2021-08-02 20:00:00,39184.82,39257.39,38750.01,38867.02,15.718129,BTC/USDT,15m
2021-08-02 20:15:00,38867.02,39112.36,38750.0,39034.2,1.668132,BTC/USDT,15m
2021-08-02 20:30:00,39034.2,39042.82,38733.0,38798.75,1.356037,BTC/USDT,15m
2021-08-02 20:45:00,38798.75,38918.6,38691.0,38855.0,5.335127,BTC/USDT,15m
2021-08-02 21:00:00,38855.0,38990.17,38804.9,38990.17,3.118911,BTC/USDT,15m
2021-08-02 21:15:00,38990.17,39000.0,38800.0,38847.78,1.598291,BTC/USDT,15m
2021-08-02 21:30:00,38847.78,39331.94,38847.78,39255.32,0.380259,BTC/USDT,15m
2021-08-02 21:45:00,39255.32,39296.47,39193.44,39206.49,0.042878,BTC/USDT,15m
2021-08-02 22:00:00,39206.49,39302.88,39182.48,39293.97,0.488104,BTC/USDT,15m
2021-08-02 22:15:00,39293.97,39537.04,39271.23,39405.22,2.070493,BTC/USDT,15m
2021-08-02 22:30:00,39405.22,39516.04,39377.0,39391.84,0.623226,BTC/USDT,15m
2021-08-02 22:45:00,39391.84,39457.0,39373.83,39419.33,0.612564,BTC/USDT,15m
2021-08-02 23:00:00,39419.33,39575.79,39415.8,39415.8,5.402316,BTC/USDT,15m
2021-08-02 23:15:00,39415.8,39452.88,39298.9,39337.34,0.322568,BTC/USDT,15m
2021-08-02 23:30:00,39337.34,39505.02,39337.26,39345.23,0.144369,BTC/USDT,15m
2021-08-02 23:45:00,39345.23,39354.5,39144.91,39144.91,0.040782,BTC/USDT,15m
2021-08-03 00:00:00,39144.91,39168.37,38778.83,38898.56,1.375695,BTC/USDT,15m
2021-08-03 00:15:00,38898.56,39309.71,38793.62,39309.7,2.04197,BTC/USDT,15m
2021-08-03 00:30:00,39309.7,39685.17,39309.7,39568.23,2.535537,BTC/USDT,15m
2021-08-03 00:45:00,39568.23,39771.94,39235.2,39336.16,0.10736,BTC/USDT,15m
2021-08-03 01:00:00,39336.16,39336.16,39041.03,39154.79,1.323821,BTC/USDT,15m
2021-08-03 01:15:00,39154.79,39154.79,38931.6,39030.85,0.189784,BTC/USDT,15m
2021-08-03 01:30:00,39030.85,39150.0,38943.89,39019.89,0.700762,BTC/USDT,15m
2021-08-03 01:45:00,39019.89,39082.75,38824.28,38824.28,3.349798,BTC/USDT,15m
2021-08-03 02:00:00,38824.28,39026.25,38766.07,39008.42,1.006334,BTC/USDT,15m
2021-08-03 02:30:00,39036.44,39070.78,38902.93,38949.78,0.182324,BTC/USDT,15m
2021-08-03 02:45:00,38949.78,39074.46,38914.76,38914.76,0.70857,BTC/USDT,15m
2021-08-03 03:00:00,38914.76,38998.88,38864.06,38960.35,1.203846,BTC/USDT,15m
2021-08-03 03:15:00,38960.35,38960.35,38681.01,38821.87,0.362831,BTC/USDT,15m
2021-08-03 03:30:00,38821.87,38868.3,38563.8,38617.47,1.023608,BTC/USDT,15m
2021-08-03 03:45:00,38617.47,38680.05,38515.0,38664.19,1.508655,BTC/USDT,15m
2021-08-03 04:00:00,38664.19,38710.22,38550.0,38661.0,0.345273,BTC/USDT,15m
2021-08-03 04:15:00,38661.0,38816.37,38661.0,38751.89,0.704059,BTC/USDT,15m
2021-08-03 04:30:00,38751.89,38762.26,38488.42,38657.78,1.297975,BTC/USDT,15m
2021-08-03 04:45:00,38657.78,38657.78,38274.71,38309.45,4.629634,BTC/USDT,15m
2021-08-03 05:00:00,38309.45,38309.45,38045.76,38063.83,3.754074,BTC/USDT,15m
2021-08-03 05:15:00,38063.83,38283.49,37988.75,38244.81,1.637709,BTC/USDT,15m
2021-08-03 05:30:00,38244.81,38373.35,38169.82,38169.91,2.68712,BTC/USDT,15m
2021-08-03 05:45:00,38169.91,38341.29,38169.91,38251.52,3.183575,BTC/USDT,15m
2021-08-03 06:00:00,38251.52,38389.14,38200.5,38372.74,1.636187,BTC/USDT,15m
2021-08-03 06:15:00,38372.74,38413.57,38331.29,38402.89,3.27267,BTC/USDT,15m
2021-08-03 06:30:00,38402.89,38402.89,38261.63,38362.84,1.454686,BTC/USDT,15m
2021-08-03 06:45:00,38362.84,38445.26,38326.26,38366.51,0.529248,BTC/USDT,15m
2021-08-03 07:00:00,38366.51,38484.56,38261.64,38405.74,1.199135,BTC/USDT,15m
2021-08-03 07:15:00,38405.74,38660.39,38405.64,38595.07,1.687829,BTC/USDT,15m
2021-08-03 07:30:00,38595.07,38653.81,38513.56,38553.48,0.494531,BTC/USDT,15m
2021-08-03 07:45:00,38553.48,38602.24,38489.65,38598.99,0.201037,BTC/USDT,15m
2021-08-03 08:00:00,38598.99,38606.32,38370.73,38437.29,2.442179,BTC/USDT,15m
2021-08-03 08:15:00,38437.29,38665.58,38351.52,38632.65,1.598381,BTC/USDT,15m
2021-08-03 08:30:00,38632.65,38654.55,38484.35,38577.93,0.982857,BTC/USDT,15m
2021-08-03 08:45:00,38577.93,38636.33,38526.11,38526.63,1.476724,BTC/USDT,15m
2021-08-03 09:00:00,38526.63,38539.35,38353.79,38395.98,2.772634,BTC/USDT,15m
2021-08-03 09:15:00,38395.98,38622.55,38395.98,38596.43,2.105713,BTC/USDT,15m
2021-08-03 09:30:00,38596.43,38596.43,38474.76,38504.67,0.129727,BTC/USDT,15m
2021-08-03 09:45:00,38504.67,38636.32,38450.25,38636.32,0.43,BTC/USDT,15m
2021-08-03 10:00:00,38636.32,38700.0,38552.19,38552.19,1.286235,BTC/USDT,15m
2021-08-03 10:15:00,38552.19,38628.25,38540.32,38550.01,0.417654,BTC/USDT,15m
2021-08-03 10:30:00,38550.01,38796.71,38489.87,38764.91,0.688772,BTC/USDT,15m
2021-08-03 10:45:00,38764.91,38768.16,38662.0,38741.22,0.879245,BTC/USDT,15m
2021-08-03 11:00:00,38741.22,38753.16,38604.75,38621.55,1.527912,BTC/USDT,15m
2021-08-03 11:15:00,38621.55,38708.33,38587.01,38587.01,0.238735,BTC/USDT,15m
2021-08-03 11:30:00,38587.01,38587.01,38414.18,38483.06,0.574514,BTC/USDT,15m
2021-08-03 11:45:00,38483.06,38522.82,38448.48,38477.63,0.322104,BTC/USDT,15m
2021-08-03 12:00:00,38477.63,38485.21,37753.55,38439.43,6.057685,BTC/USDT,15m
2021-08-03 12:15:00,38439.43,38500.0,38168.68,38190.0,4.268014,BTC/USDT,15m
2021-08-03 12:30:00,38190.0,38328.96,38095.0,38278.13,0.518983,BTC/USDT,15m
2021-08-03 12:45:00,38278.13,38450.15,38278.13,38400.54,0.228132,BTC/USDT,15m
2021-08-03 13:00:00,38400.54,38516.18,38393.99,38465.99,1.388941,BTC/USDT,15m
2021-08-03 13:15:00,38465.99,38465.99,38339.93,38391.38,0.124208,BTC/USDT,15m
2021-08-03 13:30:00,38391.38,38633.06,38391.38,38633.06,1.564425,BTC/USDT,15m
2021-08-03 13:45:00,38633.06,38636.0,38423.52,38477.99,2.689064,BTC/USDT,15m
2021-08-03 14:00:00,38477.99,38545.94,38428.64,38448.48,1.85881,BTC/USDT,15m
2021-08-03 14:15:00,38448.48,38610.03,38448.48,38553.1,1.380577,BTC/USDT,15m
2021-08-03 14:30:00,38553.1,38681.85,38472.45,38480.16,1.5921,BTC/USDT,15m
2021-08-03 14:45:00,38480.16,38490.48,38192.92,38238.12,0.441974,BTC/USDT,15m
2021-08-03 15:00:00,38238.12,38333.47,38105.23,38130.84,2.355439,BTC/USDT,15m
2021-08-03 15:15:00,38130.84,38170.88,37961.0,38056.82,6.922403,BTC/USDT,15m
2021-08-03 15:30:00,38056.82,38339.02,37941.8,38095.9,1.748504,BTC/USDT,15m
2021-08-03 15:45:00,38095.9,38208.06,38039.01,38172.94,0.911638,BTC/USDT,15m
2021-08-03 16:00:00,38172.94,38236.48,37955.42,38015.47,0.485212,BTC/USDT,15m
2021-08-03 16:15:00,38015.47,38300.99,38002.45,38108.72,1.228731,BTC/USDT,15m
2021-08-03 16:30:00,38108.72,38235.0,38094.22,38222.71,0.620685,BTC/USDT,15m
2021-08-03 16:45:00,38222.71,38470.23,38205.06,38408.13,0.29503,BTC/USDT,15m
2021-08-03 17:00:00,38408.13,38515.2,38373.65,38373.65,0.925273,BTC/USDT,15m
2021-08-03 17:15:00,38373.65,38373.65,38217.93,38250.0,0.181105,BTC/USDT,15m
2021-08-03 17:30:00,38250.0,38339.56,38105.0,38189.32,1.611336,BTC/USDT,15m
2021-08-03 17:45:00,38189.32,38198.69,38006.82,38006.82,0.253951,BTC/USDT,15m
2021-08-03 18:00:00,38006.82,38095.0,37661.2,37918.85,2.95488,BTC/USDT,15m
2021-08-03 18:15:00,37918.85,37971.8,37809.93,37914.99,0.509842,BTC/USDT,15m
2021-08-03 18:30:00,37914.99,38072.49,37824.6,38028.44,0.805235,BTC/USDT,15m
2021-08-03 18:45:00,38028.44,38200.6,38028.44,38200.6,0.393855,BTC/USDT,15m
2021-08-03 19:00:00,38200.6,38210.0,38113.08,38193.26,1.031625,BTC/USDT,15m
2021-08-03 19:15:00,38193.26,38315.72,38124.91,38261.45,0.408516,BTC/USDT,15m
2021-08-03 19:30:00,38261.45,38300.8,38228.09,38245.32,0.023442,BTC/USDT,15m
2021-08-03 19:45:00,38245.32,38302.73,37958.93,38004.51,2.36929,BTC/USDT,15m
2021-08-03 20:00:00,38004.51,38079.94,37896.22,37943.9,0.427952,BTC/USDT,15m
2021-08-03 20:15:00,37943.9,38126.53,37892.71,38070.82,0.821874,BTC/USDT,15m
2021-08-03 20:30:00,38070.82,38195.99,37908.24,38014.28,0.926488,BTC/USDT,15m
2021-08-03 20:45:00,38014.28,38101.09,37976.35,38101.09,0.344939,BTC/USDT,15m
2021-08-03 21:00:00,38101.09,38200.0,38053.59,38168.86,0.059565,BTC/USDT,15m
2021-08-03 21:15:00,38168.86,38282.17,38132.13,38245.28,0.110656,BTC/USDT,15m
2021-08-03 21:30:00,38245.28,38393.65,38163.65,38235.82,0.604427,BTC/USDT,15m
2021-08-03 21:45:00,38235.82,38341.46,38224.25,38323.6,1.463405,BTC/USDT,15m
2021-08-03 22:00:00,38323.6,38401.96,38273.46,38401.96,0.511415,BTC/USDT,15m
2021-08-03 22:15:00,38401.96,38504.39,38304.0,38496.94,1.741022,BTC/USDT,15m
2021-08-03 22:30:00,38496.94,38550.24,38329.84,38343.21,0.301216,BTC/USDT,15m
2021-08-03 22:45:00,38343.21,38349.34,38207.07,38349.34,0.343931,BTC/USDT,15m
2021-08-03 23:00:00,38349.34,38615.02,38349.34,38557.99,0.064189,BTC/USDT,15m
2021-08-03 23:15:00,38557.99,38557.99,38319.0,38319.0,0.192289,BTC/USDT,15m
